"REF_DATE","GEO","DGUID","Type of materials diverted","Sources of materials prepared for recycling","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","New Brunswick","2016A000213","White goods","All sources of diverted materials","Tonnes","287","units","0","v1248315290","5.7.1","","x","","","0"
"2020","New Brunswick","2016A000213","White goods","Residential sources of diverted materials","Tonnes","287","units","0","v1248315291","5.7.2","","x","","","0"
"2020","New Brunswick","2016A000213","White goods","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315292","5.7.3","","x","","","0"
"2020","New Brunswick","2016A000213","Electronics","All sources of diverted materials","Tonnes","287","units","0","v1248315293","5.8.1","941","","","","0"
"2020","New Brunswick","2016A000213","Electronics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315294","5.8.2","","..","","","0"
"2020","New Brunswick","2016A000213","Electronics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315295","5.8.3","","..","","","0"
"2020","New Brunswick","2016A000213","Plastics","All sources of diverted materials","Tonnes","287","units","0","v1248315296","5.9.1","5601","","","","0"
"2020","New Brunswick","2016A000213","Plastics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315297","5.9.2","","x","","","0"
"2020","New Brunswick","2016A000213","Plastics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315298","5.9.3","","x","","","0"
"2020","New Brunswick","2016A000213","Gable top and aseptic containers","All sources of diverted materials","Tonnes","287","units","0","v1248315299","5.10.1","469","","","","0"
"2020","New Brunswick","2016A000213","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315300","5.10.2","","x","","","0"
"2020","New Brunswick","2016A000213","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315301","5.10.3","","x","","","0"
"2020","New Brunswick","2016A000213","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315302","5.11.1","0","","","","0"
"2020","New Brunswick","2016A000213","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315303","5.11.2","0","","","","0"
"2020","New Brunswick","2016A000213","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315304","5.11.3","0","","","","0"
"2020","New Brunswick","2016A000213","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315305","5.12.1","11856","","","","0"
"2020","New Brunswick","2016A000213","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315306","5.12.2","","..","","","0"
"2020","New Brunswick","2016A000213","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315307","5.12.3","","..","","","0"
"2020","New Brunswick","2016A000213","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315308","5.13.1","10784","","","","0"
"2020","New Brunswick","2016A000213","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315309","5.13.2","3035","","","","0"
"2020","New Brunswick","2016A000213","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315310","5.13.3","7749","","","","0"
"2020","New Brunswick","2016A000213","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315311","5.14.1","84962","","","","0"
"2020","New Brunswick","2016A000213","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315312","5.14.2","26798","","","","0"
"2020","New Brunswick","2016A000213","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315313","5.14.3","58164","","","","0"
"2020","New Brunswick","2016A000213","Other materials","All sources of diverted materials","Tonnes","287","units","0","v1248315314","5.15.1","6688","","","","0"
"2020","New Brunswick","2016A000213","Other materials","Residential sources of diverted materials","Tonnes","287","units","0","v1248315315","5.15.2","6688","","","","0"
"2020","New Brunswick","2016A000213","Other materials","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315316","5.15.3","0","","","","0"
"2020","Quebec","2016A000224","All materials diverted","All sources of diverted materials","Tonnes","287","units","0","v1248315317","6.1.1","2615931","","","","0"
"2020","Quebec","2016A000224","All materials diverted","Residential sources of diverted materials","Tonnes","287","units","0","v1248315318","6.1.2","","..","","","0"
"2020","Quebec","2016A000224","All materials diverted","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315319","6.1.3","","..","","","0"
"2020","Quebec","2016A000224","All paper fibres","All sources of diverted materials","Tonnes","287","units","0","v1248315320","6.2.1","1050476","","","","0"
"2020","Quebec","2016A000224","All paper fibres","Residential sources of diverted materials","Tonnes","287","units","0","v1248315321","6.2.2","510802","","","","0"
"2020","Quebec","2016A000224","All paper fibres","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315322","6.2.3","539674","","","","0"
"2020","Quebec","2016A000224","Glass","All sources of diverted materials","Tonnes","287","units","0","v1248315323","6.3.1","83892","","","","0"
"2020","Quebec","2016A000224","Glass","Residential sources of diverted materials","Tonnes","287","units","0","v1248315324","6.3.2","53903","","","","0"
"2020","Quebec","2016A000224","Glass","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315325","6.3.3","29989","","","","0"
"2020","Quebec","2016A000224","Ferrous metals","All sources of diverted materials","Tonnes","287","units","0","v1248315326","6.4.1","386119","","","","0"
"2020","Quebec","2016A000224","Ferrous metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315327","6.4.2","36439","","","","0"
"2020","Quebec","2016A000224","Ferrous metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315328","6.4.3","349680","","","","0"
"2020","Quebec","2016A000224","Copper and aluminum","All sources of diverted materials","Tonnes","287","units","0","v1248315329","6.5.1","2232","","","","0"
"2020","Quebec","2016A000224","Copper and aluminum","Residential sources of diverted materials","Tonnes","287","units","0","v1248315330","6.5.2","0","","","","0"
"2020","Quebec","2016A000224","Copper and aluminum","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315331","6.5.3","2232","","","","0"
"2020","Quebec","2016A000224","Mixed metals","All sources of diverted materials","Tonnes","287","units","0","v1248315332","6.6.1","1991","","","","0"
"2020","Quebec","2016A000224","Mixed metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315333","6.6.2","0","","","","0"
"2020","Quebec","2016A000224","Mixed metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315334","6.6.3","1991","","","","0"
"2020","Quebec","2016A000224","White goods","All sources of diverted materials","Tonnes","287","units","0","v1248315335","6.7.1","0","","","","0"
"2020","Quebec","2016A000224","White goods","Residential sources of diverted materials","Tonnes","287","units","0","v1248315336","6.7.2","0","","","","0"
"2020","Quebec","2016A000224","White goods","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315337","6.7.3","0","","","","0"
"2020","Quebec","2016A000224","Electronics","All sources of diverted materials","Tonnes","287","units","0","v1248315338","6.8.1","17476","","","","0"
"2020","Quebec","2016A000224","Electronics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315339","6.8.2","","..","","","0"
"2020","Quebec","2016A000224","Electronics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315340","6.8.3","","..","","","0"
"2020","Quebec","2016A000224","Plastics","All sources of diverted materials","Tonnes","287","units","0","v1248315341","6.9.1","112906","","","","0"
"2020","Quebec","2016A000224","Plastics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315342","6.9.2","58000","","","","0"
"2020","Quebec","2016A000224","Plastics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315343","6.9.3","54906","","","","0"
"2020","Quebec","2016A000224","Gable top and aseptic containers","All sources of diverted materials","Tonnes","287","units","0","v1248315344","6.10.1","0","","","","0"
"2020","Quebec","2016A000224","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315345","6.10.2","0","","","","0"
"2020","Quebec","2016A000224","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315346","6.10.3","0","","","","0"
"2020","Quebec","2016A000224","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315347","6.11.1","58129","","","","0"
"2020","Quebec","2016A000224","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315348","6.11.2","58129","","","","0"
"2020","Quebec","2016A000224","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315349","6.11.3","0","","","","0"
"2020","Quebec","2016A000224","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315350","6.12.1","93976","","","","0"
"2020","Quebec","2016A000224","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315351","6.12.2","","..","","","0"
"2020","Quebec","2016A000224","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315352","6.12.3","","..","","","0"
"2020","Quebec","2016A000224","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315353","6.13.1","268000","","","","0"
"2020","Quebec","2016A000224","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315354","6.13.2","0","","","","0"
"2020","Quebec","2016A000224","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315355","6.13.3","268000","","","","0"
"2020","Quebec","2016A000224","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315356","6.14.1","540734","","","","0"
"2020","Quebec","2016A000224","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315357","6.14.2","497467","","","","0"
"2020","Quebec","2016A000224","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315358","6.14.3","43267","","","","0"
"2020","Quebec","2016A000224","Other materials","All sources of diverted materials","Tonnes","287","units","0","v1248315359","6.15.1","0","","","","0"
